,village_id,state_id,secc_pop,secc_pop_scaled,area,longitude,latitude,pop_density,pop_density_log2,pop_density_log2_int,pop_density_class,partition,l8_vis_path,s1_vis_path
8633,452225,24,1977,1763.3000160455701,3110584.94146963,72.8031355304995,22.438217725107894,635.571777398866,9.311911252927652,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452225.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452225.0.tif
8634,452226,24,1963,1731.55001294613,2087520.38361792,72.7639525439687,22.4266892308055,940.3500992876,9.877054172597607,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452226.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452226.0.tif
8635,452227,24,3089,2733.0500240325896,3502113.47650629,72.7478127567103,22.428234731896897,882.0388090569777,9.784698324471664,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452227.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452227.0.tif
8636,452228,24,2903,2555.0000245571105,2778444.75363134,72.7330739501208,22.4286661640588,1044.8291247129785,10.029051302483479,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452228.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452228.0.tif
8637,452229,24,2005,1772.40001785755,2645625.21044759,72.7041603285499,22.4263554698409,757.8548889246456,9.56577782303868,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452229.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452229.0.tif
8638,452230,24,2134,1877.05001676083,3492056.20726328,72.71457198891942,22.418950662859697,611.1012748195176,9.255267680411656,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452230.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452230.0.tif
8639,452231,24,6434,5735.9000456333215,4912542.64257981,72.7670828093281,22.4085244771946,1309.7087329548758,10.355030290132095,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452231.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452231.0.tif
8640,452232,24,9943,8853.35009109974,14350452.7248863,72.793906539476,22.4145129443642,692.8701268606688,9.436441145465874,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452232.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452232.0.tif
8641,452233,24,4846,4304.85003948212,6153156.65025129,72.8184267758894,22.4270354915847,787.5632419990628,9.621251967566762,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452233.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452233.0.tif
8642,452234,24,1250,1116.05001080036,3413803.10189547,72.8265821591868,22.411328324680905,366.160543736677,8.516332529183444,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452234.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452234.0.tif
8643,452235,24,4938,4328.60003948212,37515901.7032396,72.43246317600808,22.454949990880298,131.62418536707034,7.0402807920948565,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452235.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452235.0.tif
8644,452236,24,3500,3073.0000284910197,40999484.092245,72.405521644625,22.407583035532497,85.36692784049009,6.41560535581484,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452236.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452236.0.tif
8645,452237,24,2620,2297.50001776218,15924717.0642953,72.4730815936956,22.4201296785078,164.52411615364167,7.362155261304805,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452237.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452237.0.tif
8646,452238,24,1668,1459.00001490116,14099520.5091371,72.52344825132229,22.4006161867474,118.30189536722644,6.8863293776958185,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452238.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452238.0.tif
8647,452239,24,2051,1784.5500180721301,5488166.98587342,72.5537791345588,22.4057522052491,373.71311865679166,8.545787398098422,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452239.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452239.0.tif
8648,452240,24,4083,3594.0000371933,15458382.1054206,72.59923427368159,22.4026538984206,264.1285467104779,8.045096424532247,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452240.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452240.0.tif
8649,452241,24,1121,985.500012159348,3959347.08279245,72.6315206617877,22.411563827109102,283.12748959845686,8.145308020904656,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452241.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452241.0.tif
8650,452242,24,1059,930.150009512901,2784569.41860177,72.6538134593389,22.403875727011197,380.3101452330684,8.571032614891564,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452242.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452242.0.tif
8651,452243,24,2628,2318.8000223636604,6087933.38343033,72.67331473196309,22.404566625717106,431.6735802583992,8.753796987932994,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452243.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452243.0.tif
8652,452244,24,2705,2417.05001890659,3904126.21506258,72.6971835276258,22.4070820179315,692.8566985267513,9.436413184701319,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452244.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452244.0.tif
8653,452245,24,4318,3837.0000352859497,9283871.96905559,72.73158119901741,22.409228425353497,465.1076635257878,8.861420900954306,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452245.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452245.0.tif
8654,452246,24,4849,4295.90003883839,6442033.21558329,72.7436480946924,22.3958339913063,752.7126665957356,9.555955439017769,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452246.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452246.0.tif
8655,452247,24,3283,2921.95002818108,6272473.84778551,72.6968961629288,22.3902734502051,523.3979574357348,9.031764484043963,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452247.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452247.0.tif
8656,452248,24,3354,2968.75002777576,6410524.92926667,72.664736210448,22.3845811773799,523.2020836059178,9.031224476027269,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452248.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452248.0.tif
8657,452249,24,588,514.700004339218,1952769.46468974,72.6435292088717,22.3873963737944,301.1108124293733,8.234150703742879,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452249.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452249.0.tif
8658,452250,24,971,861.0000077486038,5030274.45286686,72.6332817771629,22.392710599656606,193.0312171031953,7.592690369486169,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452250.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452250.0.tif
8659,452251,24,302,268.650002360344,2949407.46513597,72.6186958224166,22.3854401113439,102.39344802976471,6.6779795926381835,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452251.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452251.0.tif
8660,452252,24,1246,1095.20000910759,4941371.47778078,72.59275636825859,22.382213284774604,252.15671511496868,7.978176835589753,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452252.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452252.0.tif
8661,452253,24,2900,2534.85002672672,12089901.4714758,72.5544652068596,22.382735477793894,239.86961406113102,7.90610660284663,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452253.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452253.0.tif
8662,452254,24,814,704.850007772446,3041429.96258089,72.51220720596321,22.381094960407506,267.63726602773966,8.06413520175635,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452254.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452254.0.tif
8663,452255,24,1102,959.600009679794,8124271.29339044,72.496135929352,22.3881524837745,135.6429346342164,7.083670092288392,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452255.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452255.0.tif
8664,452256,24,2841,2490.80002295971,30344981.5662677,72.4576918065923,22.3816175409194,93.62338855918543,6.54879707708167,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452256.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452256.0.tif
8665,452257,24,995,880.900007963181,7415403.83300282,72.418128578501,22.367794848888803,134.18015018570892,7.0680274533638885,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452257.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452257.0.tif
8666,452258,24,4458,3891.0000375509294,126928029.898184,72.4359980599588,22.2834277307523,35.122265771997,5.134314012442418,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_452258.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452258.0.tif
8667,452259,24,1780,1554.8500148057901,33230596.2544037,72.4831275255933,22.29121725724,53.56509363758754,5.743221251521951,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_452259.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452259.0.tif
8668,452260,24,648,568.2000049352649,33379713.3312153,72.50671318277809,22.312105017213696,19.412988768660806,4.278950343273083,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_452260.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452260.0.tif
8669,452261,24,1907,1682.35001587868,62350612.9195177,72.5474627747761,22.314315038221196,30.58510431102834,4.934757291307861,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_452261.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452261.0.tif
8670,452262,24,1728,1502.55001366138,16666758.0631378,72.5687067840878,22.3449307758498,103.6794314439502,6.695985901697452,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452262.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452262.0.tif
8671,452263,24,565,488.500004529953,6155234.35702361,72.5794066370324,22.37146522695989,91.79179333038559,6.520293269759498,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452263.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452263.0.tif
8672,452264,24,705,620.100005984306,3378636.07999836,72.59969620933971,22.354143725683397,208.66408317060956,7.705038484134674,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452264.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452264.0.tif
8673,452265,24,553,484.350004196167,3495970.26995628,72.6076469889278,22.3680943920287,158.18212321551457,7.305442754151636,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_452265.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452265.0.tif
8674,452266,24,708,631.450006484985,1623839.32853078,72.6251680646365,22.367728363714104,436.00372743809913,8.768196658569298,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452266.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452266.0.tif
8675,452267,24,2199,1925.0500187873802,6798633.44378924,72.6089577662747,22.346096101458397,323.44735426335626,8.337387101609302,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452267.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452267.0.tif
8676,452268,24,9435,8272.300080060959,12541537.3806958,72.64209407909641,22.3609144340819,752.3001139017096,9.555164498570756,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452268.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452268.0.tif
8677,452269,24,1991,1771.7500178813898,1008483.06104178,72.6598757686966,22.364778921003104,1974.252297250549,10.947090653754016,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452269.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452269.0.tif
8678,452270,24,2915,2581.400023460389,6453349.80858787,72.67740686641321,22.366185255710807,451.70339226316696,8.819231938136983,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452270.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452270.0.tif
8679,452271,24,4487,3983.3500409126295,5934718.44120666,72.7067680948179,22.378467441439906,756.0594566450391,9.562355882467193,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452271.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452271.0.tif
8680,452272,24,646,571.000004887581,1683126.1730767,72.7283624970899,22.380281051670003,383.80960995879053,8.584247024461535,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452272.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452272.0.tif
8681,452273,24,4406,3928.050037264821,6346888.46958797,72.74156664410971,22.376587216233894,694.1984282711102,9.439204288551133,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452273.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452273.0.tif
8682,452274,24,3135,2782.60002744198,4244536.68229337,72.7551049016873,22.371273302547497,738.5965146862918,9.528642644497149,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452274.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452274.0.tif
8683,452275,24,4742,4225.05003976822,5290557.24222057,72.7139582411265,22.363207648526203,896.3139009549158,9.807860261390603,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452275.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452275.0.tif
8684,452276,24,2450,2179.90002083778,4520671.87143498,72.6886374756843,22.350157365570606,541.9548398283341,9.082028829047324,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452276.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452276.0.tif
8685,452277,24,572,508.400004148483,1700063.04752005,72.6681461661906,22.34931502414389,336.45811008856367,8.39428308649901,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452277.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452277.0.tif
8686,452278,24,3386,3026.70003032684,3049553.11019311,72.6687881960424,22.333808525694103,1110.3266208685852,10.11676841618597,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452278.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452278.0.tif
8687,452279,24,1424,1265.3500144481698,1242268.65573786,72.67654510240631,22.344373330700602,1146.289889407375,10.162756223279702,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452279.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452279.0.tif
8688,452280,24,12491,11053.100107193,11818350.7257436,72.6995299798868,22.336027679073602,1056.915663603652,10.04564454638265,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452280.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452280.0.tif
8689,452281,24,3831,3399.3000303506897,5601801.39442853,72.7335957702149,22.343886581714607,683.8871516955702,9.41761447523571,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452281.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452281.0.tif
8690,452282,24,9330,8227.000078439709,11608532.446712,72.7568168051455,22.3434063135672,803.7191645738671,9.650547672952817,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452282.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452282.0.tif
8691,452283,24,4682,4126.45003712177,9487315.86355893,72.73412576499909,22.316083657065,493.501014125998,8.946909239143421,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452283.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452283.0.tif
8692,452284,24,2047,1823.55001699924,4716319.83857869,72.71812596508741,22.329307171621,434.02484777556646,8.761633828611371,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452284.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452284.0.tif
8693,452285,24,2963,2629.65002608299,3644679.01523555,72.6827657156871,22.311270757249694,812.9659669929824,9.667051148128962,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452285.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452285.0.tif
8694,452286,24,7259,6371.550057768821,16000694.1753129,72.6914611671954,22.296253079956895,453.66781718756584,8.825492509523523,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452286.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452286.0.tif
8695,452287,24,9810,8649.350078582758,25306754.546288107,72.7354888910108,22.2825277722091,387.6435432309866,8.5985868247049,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452287.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452287.0.tif
8696,452288,24,415,360.50000274181394,5490246.6027471,72.69948648005649,22.2782027492275,75.58859009945941,6.240096574714166,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_452288.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452288.0.tif
8697,452289,24,5437,4801.95004594326,8348172.62116667,72.7673381877679,22.271567123219,651.2802557789192,9.34713468034943,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452289.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452289.0.tif
8698,452290,24,5331,4707.8000421524,9642222.37610069,72.7728791969938,22.2544585449337,552.8808392983625,9.110824764126422,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452290.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452290.0.tif
8699,452291,24,6898,6071.3000581264505,7829919.53097271,72.76353413800429,22.239092099818507,880.9796796395764,9.78296493261927,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452291.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452291.0.tif
8700,452292,24,2111,1868.7000186443304,3307188.42110581,72.8785809814946,22.4575079515706,638.3065405430253,9.318105620524154,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452292.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452292.0.tif
8701,452293,24,1522,1352.4500128030802,3403718.05121356,72.8897170959646,22.4694943672401,447.1580715850853,8.80464110793762,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452293.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452293.0.tif
8702,452294,24,10441,9164.60008573532,6803106.97828407,72.90812972483259,22.472599109975,1534.7399406371685,10.583778498473388,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452294.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452294.0.tif
8703,452295,24,7485,6546.10006439686,10561735.186445698,72.93505714666891,22.4785033746476,708.6903683786546,9.469011631662068,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452295.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452295.0.tif
8704,452296,24,3891,3456.55003190041,6293665.61054833,72.9552651266097,22.458531434741698,618.240663037228,9.272024736291911,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452296.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452296.0.tif
8705,452297,24,2972,2627.85002315044,1622220.06659066,72.94029838213291,22.461558870110608,1832.0572289838,10.83924885506286,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452297.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452297.0.tif
8706,452298,24,2670,2373.9500211477302,6144178.84014504,72.9246850694554,22.4482091299442,434.5576633535901,8.763403817020516,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452298.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452298.0.tif
8707,452299,24,1030,906.200009226799,1183600.72055127,72.9007584851793,22.4613598895455,870.2258980716659,9.765246142143386,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452299.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452299.0.tif
8708,452300,24,5100,4515.35003995895,5814695.1117355,72.9030961103378,22.4452902710042,877.0881193249379,9.776577984470576,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452300.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452300.0.tif
8709,452301,24,6051,5361.90005540848,6242718.97309734,72.8728234451738,22.443350534072,969.2891873038748,9.920783347516071,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452301.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452301.0.tif
8710,452302,24,1926,1718.20001649857,2294249.52845808,72.8547484197134,22.439202975826696,839.490201963527,9.713369676746296,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452302.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452302.0.tif
8711,452303,24,6244,5545.000050067901,8091248.56168581,72.8822364880095,22.427357575063,771.6979588993203,9.591892479672932,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452303.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452303.0.tif
8712,452304,24,3919,3474.0000360012104,6855386.75458395,72.9494914289465,22.4391060994867,571.6672363349168,9.159031797990007,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452304.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452304.0.tif
8713,452305,24,2828,2517.15002024174,5306863.95864398,72.9781667388106,22.451350333793698,532.8947608302013,9.057706839045608,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452305.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452305.0.tif
8714,452306,24,1388,1232.0000115633,2491605.56920848,72.9785256138305,22.434265209204195,557.0705159568787,9.12171615034211,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452306.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452306.0.tif
8715,452307,24,4533,4011.500039219861,6028999.28749127,72.9650091910604,22.423096955626306,751.866069947112,9.554331887008377,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452307.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452307.0.tif
8716,452308,24,9924,8793.30007982254,10654160.3018553,72.952762939817,22.409791431023503,931.4671188373097,9.863361032127226,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452308.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452308.0.tif
8717,452309,24,4356,3850.50003612041,5100202.81659477,72.86021773620509,22.412728463608108,854.0836818933313,9.738233619735217,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452309.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452309.0.tif
8718,452310,24,8028,7108.25007104874,7387589.34970321,72.8431321340194,22.416890328172002,1086.6873644408126,10.085721227193368,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452310.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452310.0.tif
8719,452311,24,3622,3209.6500289440196,3788770.99639615,72.8227138392943,22.3955423406211,955.9828248910317,9.900840888872883,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452311.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452311.0.tif
8720,452312,24,2554,2268.70002257824,9829423.11714644,72.8642469136752,22.3809453709049,259.83213557515944,8.021436061545224,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452312.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452312.0.tif
8721,452313,24,4339,3866.750036239621,6749061.92287,72.94205431792741,22.389509474657,642.9041620283232,9.328459880249314,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452313.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452313.0.tif
8722,452314,24,5700,5034.80005455017,5255027.36316025,72.91389589472941,22.3842413363393,1084.6756079633722,10.083047927555473,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452314.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452314.0.tif
8723,452315,24,3136,2777.95002365112,3540987.38395825,72.8855526032474,22.382099884310197,885.6286848710713,9.790558140497447,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452315.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452315.0.tif
8724,452316,24,4332,3854.250033140179,4714605.63708467,72.83985808032709,22.3829065109983,918.8467357534364,9.843680428864245,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452316.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452316.0.tif
8726,452318,24,1642,1460.85001420975,2982313.71963692,72.8087448136175,22.384455996224602,550.5792328916706,9.104806384217406,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452318.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452318.0.tif
8727,452319,24,4450,3908.0000388622298,6050060.87577796,72.8089376578827,22.368048328670806,735.5297890994838,9.522639961867755,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452319.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452319.0.tif
8728,452320,24,8712,7737.75007426739,12025888.0976704,72.7805708695904,22.383867480664506,724.4371417099456,9.500716704570676,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452320.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452320.0.tif
8729,452321,24,9575,8426.80007445812,7352320.0740011,72.78218041267209,22.357588038256,1302.3100060426675,10.346857197792717,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452321.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452321.0.tif
8730,452322,24,2680,2388.6500201225303,2853568.83087894,72.8021276980321,22.347004622023306,939.1748224186067,9.875249922691708,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452322.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452322.0.tif
8731,452323,24,5156,4573.3000395297995,3917545.72756024,72.8207874120862,22.363441050690398,1316.1301382462846,10.3620864337048,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452323.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452323.0.tif
8732,452324,24,5096,4538.80004298687,7682030.53248983,72.8478444746785,22.3627114261677,663.3662777630657,9.373661864335757,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452324.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452324.0.tif
8733,452325,24,3016,2679.5500301122697,3824055.64835626,72.8655398700301,22.3531149946668,788.6914515212152,9.6233171954355,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452325.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452325.0.tif
8734,452326,24,2805,2464.80002367496,2890900.04631971,72.8843995052797,22.3529942991104,970.286054535484,9.922266327404737,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452326.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452326.0.tif
8735,452327,24,8727,7788.10008072853,18941391.2857675,72.9112146094575,22.358536936272607,460.73701072621,8.84779968319439,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452327.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452327.0.tif
8736,452328,24,8679,7689.6500711441,9615168.16477728,72.9623019792038,22.3791771409519,902.6363191226656,9.818001018805953,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452328.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452328.0.tif
8737,452329,24,3168,2803.85002541542,4384449.69057732,72.956079541966,22.350638668682,722.5536209956729,9.496960844341759,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452329.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452329.0.tif
8738,452330,24,5704,5059.800047039989,5590373.14831728,72.9377210100769,22.349917565135197,1020.3254503175557,9.994813682613382,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452330.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452330.0.tif
8739,452331,24,3337,2941.15003013611,2835851.07458792,72.9136489959715,22.3362169705018,1176.7190561954676,10.200554200098164,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_452331.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452331.0.tif
8740,452332,24,4248,3769.5500408411,11910813.1844791,72.8742908629419,22.330745365518304,356.65071176966654,8.47836804253287,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_452332.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452332.0.tif
8741,452333,24,6039,5423.35005021095,11353732.1996149,72.8331986557564,22.340482303120798,531.8955823358976,9.054999244464087,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_452333.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_452333.0.tif
